Sent_Timestamp,Recv_Timestamp,Latency_ms,Steer,Gas
1771367498.601398,1771367494.2694275,9.999990463256836,0.22979736328125,0.10797882080078125
1771367498.7039387,1771367494.8622038,500.23555755615234,0.23358154296875,0.05600738525390625
1771367498.754729,1771367494.8634186,450.65999031066895,0.088470458984375,-0.01049041748046875
1771367498.8057032,1771367494.8639781,400.24542808532715,0.043487548828125,-0.01480865478515625
1771367498.8570397,1771367494.864472,349.40266609191895,0.0,-0.14215087890625
1771367498.908491,1771367494.8649523,298.4318733215332,0.0,-0.24999237060546875
1771367498.95952,1771367494.865421,247.87139892578125,-0.070831298828125,-0.24999237060546875
1771367499.0103135,1771367494.8659556,197.61252403259277,-0.102783203125,-0.23748779296875
1771367499.0619597,1771367494.8664086,146.41928672790527,-0.09832763671875,-0.01421356201171875
1771367499.1132078,1771367494.8668966,95.65925598144531,-0.034393310546875,0.0
1771367499.164347,1771367494.8673482,44.97170448303223,0.0,0.0
1771367499.215234,1771367494.8817554,8.491754531860352,0.34332275390625,0.011077880859375
1771367499.266696,1771367494.9324532,7.727622985839844,0.81585693359375,0.00832366943359375
1771367499.31785,1771367494.9843812,8.501529693603516,1.0,0.0
1771367499.3689787,1771367495.0348432,7.834911346435547,1.0,-0.02194976806640625
1771367499.4200413,1771367495.0865042,8.433341979980469,0.4573974609375,-0.05109405517578125
1771367499.471297,1771367495.1366453,7.318735122680664,-0.2703857421875,-0.06365966796875
1771367499.522151,1771367495.1879373,7.756710052490234,-0.32220458984375,-0.06653594970703125
1771367499.5731897,1771367495.2388086,7.5893402099609375,-0.919342041015625,-0.07238006591796875
1771367499.6242144,1771367495.2900846,7.840633392333984,-0.963836669921875,-0.08721160888671875
1771367499.6753528,1771367495.3407724,7.390022277832031,-0.9732666015625,-0.094818115234375
1771367499.726025,1771367495.3915148,7.460117340087891,-0.97802734375,-0.106475830078125
1771367499.7770238,1771367495.4422116,7.1582794189453125,-0.728607177734375,-0.11951446533203125
1771367499.8277826,1771367495.4930964,7.2841644287109375,-0.35308837890625,-0.1241302490234375
1771367499.8786972,1771367495.5440912,7.364511489868164,0.0,-0.1408538818359375
1771367499.929721,1771367495.595133,7.382392883300781,0.09661865234375,-0.24999237060546875
1771367499.9808273,1771367495.6463132,7.456302642822266,0.16455078125,-0.24999237060546875
1771367500.0318878,1771367495.6970868,7.169485092163086,0.1812744140625,-0.24999237060546875
1771367500.0833158,1771367495.7489915,7.646083831787109,-0.052947998046875,-0.183349609375
1771367500.1357245,1771367495.8010695,7.315397262573242,-0.12518310546875,-0.11370086669921875
1771367500.186774,1771367495.852113,7.309436798095703,-0.259735107421875,-0.0863800048828125
1771367500.2376857,1771367495.903193,7.477760314941406,-0.3807373046875,0.05466461181640625
1771367500.2886703,1771367495.9539573,7.2574615478515625,-0.425384521484375,0.11692047119140625
1771367500.3397186,1771367496.006215,8.466958999633789,-0.48681640625,0.21727752685546875
1771367500.390962,1771367496.056699,7.7075958251953125,-0.41851806640625,0.25
1771367500.4418678,1771367496.1072078,7.310390472412109,-0.360015869140625,0.169952392578125
1771367500.4930925,1771367496.1671195,15.99740982055664,-0.068603515625,0.0
1771367500.5445464,1771367496.2106338,8.057832717895508,0.0,-0.01024627685546875
1771367500.5958045,1771367496.277004,23.169994354248047,0.107452392578125,-0.08545684814453125
1771367500.6468604,1771367496.3128953,8.005380630493164,0.133453369140625,-0.15692901611328125
1771367500.6979556,1771367496.3639166,7.93147087097168,0.1636962890625,-0.24999237060546875
1771367500.749141,1771367496.4155135,8.342981338500977,0.180511474609375,-0.24999237060546875
1771367500.8002694,1771367496.4662266,7.927656173706055,0.171600341796875,-0.24999237060546875
1771367500.8515077,1771367496.5174732,7.936000823974609,-0.380767822265625,-0.24999237060546875
1771367500.9025433,1771367496.568722,8.149147033691406,-0.731536865234375,-0.17667388916015625
1771367500.9536326,1771367496.6193545,7.6923370361328125,-0.861083984375,-0.09881591796875
1771367501.0051644,1771367496.6711144,7.920503616333008,-0.999969482421875,-0.0882415771484375
1771367501.056368,1771367496.7235134,9.11569595336914,-0.6502685546875,0.02671051025390625
1771367501.1080658,1771367496.77405,7.954597473144531,0.133636474609375,0.03734588623046875
1771367501.1593325,1771367496.8249657,7.603645324707031,0.14825439453125,0.0356903076171875
1771367501.2101085,1771367496.8762407,8.102655410766602,0.23779296875,-0.03072357177734375
1771367501.2620595,1771367496.9280348,7.945775985717773,0.3076171875,-0.15579986572265625
1771367501.3132513,1771367496.9797223,8.441448211669922,0.038055419921875,-0.24999237060546875
1771367501.3642905,1771367497.0307927,8.472681045532227,0.0,-0.24999237060546875
1771367501.415567,1771367497.0817819,8.185386657714844,-0.28448486328125,-0.24999237060546875
1771367501.4666407,1771367497.1328874,8.217096328735352,-0.7525634765625,-0.23084259033203125
1771367501.5178862,1771367497.185048,9.13238525390625,-0.788299560546875,-0.211578369140625
1771367501.5690799,1771367497.2351308,8.021354675292969,-0.810211181640625,-0.08525848388671875
1771367501.6203105,1771367497.2861447,7.804632186889648,0.0,-0.016387939453125
1771367501.6717572,1771367497.3382287,8.441925048828125,0.043487548828125,-0.00757598876953125
1771367501.7233508,1771367497.3894978,8.117437362670898,0.13348388671875,-0.0816650390625
1771367501.7769434,1771367497.4477932,12.820243835449219,0.161041259765625,-0.166473388671875
1771367501.8327997,1771367497.4989238,8.094549179077148,-0.34979248046875,-0.24999237060546875
1771367501.8836758,1771367497.549907,8.20159912109375,-0.66900634765625,-0.23442840576171875
1771367501.9345224,1771367497.600517,7.965087890625,-0.698944091796875,-0.22173309326171875
1771367501.9854996,1771367497.651592,8.06283950805664,-0.12567138671875,-0.2133026123046875
1771367502.0364408,1771367497.7028155,8.34512710571289,0.732025146484375,-0.21086883544921875
1771367502.0872324,1771367497.7533092,8.047342300415039,0.75018310546875,-0.20355224609375
1771367502.138156,1771367497.8042047,8.019208908081055,0.81195068359375,-0.18488311767578125
1771367502.1892118,1771367497.8553138,8.072376251220703,0.52801513671875,-0.17548370361328125
1771367502.2409759,1771367497.906581,7.575511932373047,-0.236175537109375,-0.1708984375
1771367502.2917926,1771367497.9580054,8.18324089050293,-0.899566650390625,-0.1559600830078125
1771367502.3433836,1771367498.0299997,28.586626052856445,-0.9306640625,-0.13840484619140625
1771367502.4452057,1771367498.6182218,514.986515045166,0.78753662109375,-0.06281280517578125
1771367502.4964173,1771367498.6196957,465.24882316589355,1.0,-0.053131103515625
1771367502.5476255,1771367498.620723,415.0679111480713,0.97027587890625,-0.05864715576171875
1771367502.59903,1771367498.6215699,364.51029777526855,-0.3372802734375,-0.0772552490234375
1771367502.6497788,1771367498.622626,314.8176670074463,-0.968109130859375,-0.0954132080078125
1771367502.7013638,1771367498.6235726,264.1792297363281,-0.972991943359375,-0.10036468505859375
1771367502.7528942,1771367498.6244385,213.5148048400879,-0.5494384765625,-0.0251922607421875
1771367502.8040586,1771367498.6252298,163.14172744750977,1.0,-0.01801300048828125
1771367502.8554044,1771367498.626019,112.58506774902344,1.0,-0.02019500732421875
1771367502.9063592,1771367498.6268525,62.46376037597656,0.48602294921875,-0.02215576171875
1771367502.9575064,1771367498.627638,12.102127075195312,-0.037811279296875,0.0
1771367503.0083892,1771367498.6908593,24.440526962280273,-0.257293701171875,0.05715179443359375
1771367503.0598872,1771367498.7254443,7.527589797973633,-0.0340576171875,0.0476837158203125
1771367503.1108499,1771367498.7761104,7.230997085571289,-0.03411865234375,0.01180267333984375
1771367503.16153,1771367498.827601,8.0413818359375,0.323944091796875,-0.24999237060546875
1771367503.2129385,1771367498.8783174,7.349252700805664,0.3314208984375,-0.24999237060546875
1771367503.2641716,1771367498.929535,7.3337554931640625,0.33160400390625,-0.24835205078125
1771367503.314976,1771367498.9805381,7.532596588134766,0.0,-0.0380401611328125
1771367503.3661962,1771367499.0319629,7.737159729003906,0.0,0.0193939208984375
1771367503.4172952,1771367499.0830693,7.744550704956055,0.0,-0.24999237060546875
1771367503.4687722,1771367499.1345682,7.766485214233398,0.0,-0.24999237060546875
1771367503.520247,1771367499.1869645,8.687973022460938,0.0,-0.24999237060546875
1771367503.57164,1771367499.2374759,7.806301116943359,0.0,0.01982879638671875
1771367503.6228454,1771367499.2885122,7.637262344360352,0.0,0.15959930419921875
1771367503.6740797,1771367499.3395972,7.488012313842773,0.0,0.25
1771367503.7252874,1771367499.4018939,18.576860427856445,0.0,0.25
1771367503.7762682,1771367499.4417665,7.468700408935547,-0.0728759765625,0.16220855712890625
1771367503.8274837,1771367499.4931955,7.682323455810547,-0.100067138671875,-0.0473785400390625
1771367503.878913,1771367499.5445359,7.593393325805664,-0.08453369140625,-0.13976287841796875
1771367503.929941,1771367499.595656,7.685422897338867,-0.075714111328125,0.20066070556640625
1771367503.9811058,1771367499.702671,63.53569030761719,-0.07269287109375,0.25
1771367504.0324497,1771367499.703939,13.45968246459961,-0.069671630859375,0.24371337890625
1771367504.0835898,1771367499.7499352,8.315801620483398,-0.05914306640625,-0.06888580322265625
1771367504.1349392,1771367499.8002322,7.263422012329102,0.0,-0.24999237060546875
1771367504.185747,1771367500.4577293,613.9528751373291,0.030242919921875,-0.24999237060546875
1771367504.2368257,1771367500.4598494,564.9940967559814,0.065765380859375,-0.24999237060546875
1771367504.2880754,1771367500.4609113,514.8062705993652,-0.348541259765625,-0.1478271484375
1771367504.339302,1771367500.4617996,464.46800231933594,-0.363372802734375,0.07314300537109375
1771367504.3905704,1771367500.462766,414.1659736633301,0.0,0.25
1771367504.441354,1771367500.4636037,364.22014236450195,0.286773681640625,0.1523284912109375
1771367504.492799,1771367500.464399,313.570499420166,0.559967041015625,-0.00965118408203125
1771367504.5444372,1771367500.4651856,262.71891593933105,0.891326904296875,-0.11138916015625
1771367504.5957527,1771367500.465974,212.19182014465332,-0.04644775390625,-0.06084442138671875
1771367504.6469793,1771367500.466788,161.77916526794434,-0.999969482421875,-0.040374755859375
1771367504.6992462,1771367500.4675713,110.29553413391113,-0.999969482421875,-0.03440093994140625
1771367504.7499342,1771367500.4683363,60.37259101867676,-0.97393798828125,-0.0239410400390625
1771367504.8014545,1771367500.4998446,40.360450744628906,-0.05615234375,0.037261962890625
1771367504.8525748,1771367500.518528,7.923603057861328,0.0,0.037261962890625
1771367504.9035678,1771367500.569634,8.036613464355469,0.108856201171875,0.0355377197265625
1771367504.9548802,1771367500.6209435,8.03375244140625,0.2181396484375,0.02964019775390625
1771367505.0058138,1771367500.6722038,8.36038589477539,0.099578857421875,0.0218048095703125
1771367505.0568924,1771367500.722916,7.993936538696289,0.08642578125,0.01690673828125
1771367505.1523519,1771367500.8190932,8.711814880371094,1.0,-0.0561370849609375
1771367505.2038343,1771367500.8700523,8.188486099243164,0.963836669921875,-0.04973602294921875
1771367505.2550116,1771367500.921393,8.351802825927734,0.0,0.0354766845703125
1771367505.306286,1771367500.9725266,8.210897445678711,0.233917236328125,0.02423095703125
1771367505.3574605,1771367501.0234325,7.942438125610352,0.922119140625,0.0
1771367505.408465,1771367501.0752523,8.757829666137695,1.0,-0.01291656494140625
1771367505.459943,1771367501.126294,8.321285247802734,-0.6973876953125,0.02075958251953125
1771367505.5113869,1771367501.177953,8.536577224731445,-0.999969482421875,0.03609466552734375
1771367505.56223,1771367501.2290795,8.819818496704102,-0.999969482421875,0.03989410400390625
1771367505.6133125,1771367501.2793813,8.039236068725586,-0.999969482421875,0.03276824951171875
1771367505.664433,1771367501.3301167,7.6541900634765625,-0.4266357421875,0.0203704833984375
1771367505.7154894,1771367501.382785,9.266138076782227,-0.149017333984375,0.009368896484375
1771367505.7667727,1771367501.432752,7.949590682983398,0.0,0.0
1771367505.8181105,1771367501.484688,8.54802131652832,0.0,0.0
1771367505.8693953,1771367501.536036,8.611202239990234,0.042388916015625,0.0
1771367505.9205515,1771367501.586849,8.267879486083984,0.05682373046875,0.0
1771367505.9716175,1771367501.6375296,7.882595062255859,0.3333740234375,0.0
1771367506.022861,1771367501.6887426,7.852077484130859,0.4002685546875,0.0
1771367506.0742605,1771367502.3002012,567.9111480712891,0.150634765625,0.0
1771367506.125399,1771367502.301652,518.2232856750488,0.066375732421875,0.0
1771367506.176327,1771367502.302995,468.63842010498047,-0.516693115234375,0.0109100341796875
1771367506.227381,1771367502.3039212,418.51067543029785,-0.774322509765625,0.02030181884765625
1771367506.2784824,1771367502.3047967,368.2847023010254,-0.830810546875,0.02666473388671875
1771367506.32967,1771367502.305605,317.9054260253906,0.21563720703125,0.0
1771367506.3808033,1771367502.3063717,267.53878593444824,0.546142578125,-0.01679229736328125
1771367506.432111,1771367502.307225,217.08440780639648,0.824737548828125,-0.0972747802734375
1771367506.4836254,1771367502.30801,166.35513305664062,0.904632568359375,-0.10276031494140625
1771367506.535078,1771367502.3087697,115.6620979309082,0.945220947265625,-0.10579681396484375
1771367506.5861876,1771367502.3095338,65.31667709350586,0.955169677734375,-0.1065673828125
1771367506.6371126,1771367502.3102956,15.15340805053711,0.146636962890625,-0.0473785400390625
1771367506.6884322,1771367502.3538961,7.434368133544922,-0.03216552734375,-0.0266571044921875
1771367506.7392247,1771367502.4056735,8.419275283813477,0.48681640625,-0.03363037109375
1771367506.7903981,1771367502.4557548,7.327079772949219,0.9615478515625,-0.10027313232421875
1771367506.8412085,1771367502.5071266,7.888555526733398,0.9615478515625,-0.10939788818359375
1771367506.892239,1771367502.558118,7.849454879760742,0.9615478515625,-0.11170196533203125
1771367506.9437094,1771367502.6090677,7.32874870300293,0.580352783203125,-0.03772735595703125
1771367506.9948988,1771367502.6612878,8.359432220458984,0.2296142578125,-0.03418731689453125
1771367507.0459604,1771367502.7115989,7.608890533447266,0.093231201171875,-0.01628875732421875
1771367507.0973573,1771367502.762774,7.3871612548828125,-0.4486083984375,0.0
1771367507.148226,1771367502.8138397,7.584095001220703,-0.999969482421875,0.05350494384765625
1771367507.1993911,1771367502.865521,8.100271224975586,-0.999969482421875,0.05568695068359375
1771367507.250834,1771367502.9163787,7.515192031860352,-0.77154541015625,0.05210113525390625
1771367507.301926,1771367502.967712,7.756471633911133,0.416778564453125,-0.01445770263671875
1771367507.3528442,1771367503.0186172,7.743358612060547,0.446533203125,-0.0216217041015625
1771367507.403891,1771367503.0696306,7.709980010986328,0.935882568359375,-0.10036468505859375
1771367507.455083,1771367503.120832,7.719516754150391,0.957794189453125,-0.1058197021484375
