Sent_Timestamp,Recv_Timestamp,Latency_ms,Steer,Gas
1771367136.2566457,1771367131.9322157,9.999990463256836,0.041351318359375,0.01653289794921875
1771367136.3078053,1771367131.9861379,12.76254653930664,0.041351318359375,0.01653289794921875
1771367136.3595839,1771367132.0715501,46.39625549316406,0.041351318359375,0.01653289794921875
1771367136.4109325,1771367132.0886755,12.172937393188477,0.041351318359375,0.01653289794921875
1771367136.4619646,1771367132.1366231,9.088516235351562,0.041351318359375,0.01653289794921875
1771367136.513247,1771367132.1906867,11.869668960571289,0.041351318359375,0.01653289794921875
1771367136.5641663,1771367132.2798362,50.099849700927734,0.041351318359375,0.01653289794921875
1771367136.6151667,1771367132.2931087,12.372016906738281,0.041351318359375,0.01653289794921875
1771367136.666048,1771367132.3846498,53.03168296813965,0.041351318359375,0.01653289794921875
1771367136.7167337,1771367132.3955677,13.263940811157227,0.041351318359375,0.01653289794921875
1771367136.767944,1771367132.488892,55.377960205078125,0.041351318359375,0.01653289794921875
1771367136.818966,1771367132.4977539,13.217926025390625,0.041351318359375,0.01653289794921875
1771367136.8699405,1771367132.5936928,58.1822395324707,0.041351318359375,0.01653289794921875
1771367136.9213436,1771367132.6011002,14.186620712280273,0.041351318359375,0.01653289794921875
1771367136.9730089,1771367132.7030196,64.44072723388672,0.041351318359375,0.01653289794921875
1771367137.024095,1771367132.704777,15.111923217773438,0.041351318359375,0.01653289794921875
1771367137.0751534,1771367132.7488868,8.1634521484375,0.041351318359375,0.01653289794921875
1771367137.1258128,1771367132.8056087,14.225959777832031,0.041351318359375,0.01653289794921875
1771367137.177046,1771367132.8513682,8.752107620239258,0.041351318359375,0.01653289794921875
1771367137.2284014,1771367132.9079154,13.943910598754883,0.041351318359375,0.01653289794921875
1771367137.2796493,1771367132.953338,8.118629455566406,0.041351318359375,0.01653289794921875
1771367137.3310935,1771367133.0350533,38.38968276977539,0.041351318359375,0.01653289794921875
1771367137.3817575,1771367133.0554268,8.09931755065918,0.041351318359375,0.01653289794921875
1771367137.4328694,1771367133.129956,31.516551971435547,0.041351318359375,0.01653289794921875
